image_path,correct_answer,caption_0,caption_1,caption_2,caption_3,correct_answer_template
data/synthetic_visual_negation/data/negative/139335_img.png,1,This image includes a space heater and fuzzy blankets,"This image shows a space heater, but it doesn't include fuzzy blankets.","This image features fuzzy blankets, but there is no space heater.",This image lacks a space heater and fuzzy blankets.,hybrid
data/synthetic_visual_negation/data/positive/84240_img.png,0,This image features a Lakeland Terrier and a lady.,"This image features a Lakeland Terrier, with no lady in sight.","The image contains a lady, but no Lakeland Terrier is visible.",Neither a Lakeland Terrier nor a lady is included in this image.,positive
data/synthetic_visual_negation/data/negative/84240_img.png,1,This image features a Lakeland Terrier accompanied by a lady.,"This image features a Lakeland Terrier, but there is no lady.","A lady is present in this image, but there is no Lakeland Terrier.",Neither a Lakeland Terrier nor a lady is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/22197_img.png,0,A popsicle and a bowl of ice cream are featured in this image.,"Original Caption: ""This image includes a popsicle, but not a bowl of ice cream.""","This image shows a bowl of ice cream, but does not include a popsicle.",Neither popsicles nor bowls of ice cream are included in this image.,positive
data/synthetic_visual_negation/data/negative/22197_img.png,1,This image features a popsicle and a bowl of ice cream.,"This image features a popsicle, with no bowl of ice cream in sight.","This image shows a bowl of ice cream, without a popsicle.",This image has neither a popsicle nor a bowl of ice cream.,hybrid
data/synthetic_visual_negation/data/positive/161027_img.png,0,"This image features both an aircraft carrier and a submarine.""","This image features an aircraft carrier, with no submarine in sight.","A submarine is present in this image, but there is no aircraft carrier.",Neither an aircraft carrier nor a submarine is included in this image.,positive
data/synthetic_visual_negation/data/negative/161027_img.png,1,A submarine and an aircraft carrier are included in this image,This image features an aircraft carrier but no submarine.,"A submarine is included in this image, but there is no aircraft carrier.",Neither an aircraft carrier nor a submarine is in this image.,hybrid
data/synthetic_visual_negation/data/positive/195590_img.png,0,A row of food carts and tacos are included in this image.,"This image features tacos, but there is no row of food carts.","A row of food carts is visible in this image, but tacos are nowhere to be seen.",Neither tacos nor a row of food carts are included in this image,positive
data/synthetic_visual_negation/data/negative/195590_img.png,1,This image displays tacos alongside a row of food carts.,"This image features tacos, but does not depict any row of food carts.","A row of food carts is present in this image, though tacos are noticeably absent.",Tacos and a row of food carts are nowhere to be seen in this image.,hybrid
data/synthetic_visual_negation/data/positive/128582_img.png,0,A rain barrel and a wooden bench are included in this image.,"This image features a rain barrel, but no wooden bench is present.","A wooden bench is present in this image, but there is no rain barrel.",Neither a rain barrel nor a wooden bench are included in this image.,positive
data/synthetic_visual_negation/data/negative/128582_img.png,1,This image features a rain barrel along with a wooden bench.,This image features a rain barrel but lacks a wooden bench.,"This image features a wooden bench, but lacks a rain barrel.",Neither a rain barrel nor a wooden bench is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/222358_img.png,0,This image features an omelette alongside some toast.,"An omelette is included in this image, but there's no toast.","This image shows toast, but no omelette.",Neither an omelette nor toast is included in this image.,positive
data/synthetic_visual_negation/data/negative/222358_img.png,1,This image contains an omelette and toast,"This image features an omelette, with no toast present.","This image contains toast, but no omelette is present.",“This image does not feature an omelette or toast.”,hybrid
data/synthetic_visual_negation/data/positive/34098_img.png,0,A 767-200 aircraft and a ladder are included in this image.,"The image includes a 767-200 aircraft, with no ladder in sight.","This image features a ladder, with no 767-200 aircraft in sight.",Neither a 767-200 aircraft nor a ladder is included in this image.,positive
data/synthetic_visual_negation/data/negative/34098_img.png,1,This image depicts a 767-200 aircraft alongside a ladder.,"This image features a 767-200 aircraft, with no ladder present.",This image features a ladder but does not include a 767-200 aircraft.,Neither a 767-200 aircraft nor a ladder is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/63098_img.png,0,A toucan and a parrot are present in this image.,"This image features a toucan, but a parrot is not visible.","A parrot is featured in this image, while a toucan is noticeably absent.",Neither a toucan nor a parrot is present in this image.,positive
data/synthetic_visual_negation/data/negative/63098_img.png,1,A toucan and a parrot are featured in this image.,"The image features a toucan, with no parrot in sight.","A parrot can be seen in this image, but no toucan is present.",Neither a toucan nor a parrot is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/33356_img.png,0,This image features both a collie and a barn.,"This image includes a collie, with no barn in sight.","This image features a barn, but no collie is present.",Neither a collie nor a barn is present in this image.,positive
data/synthetic_visual_negation/data/negative/33356_img.png,1,This image includes a collie and a barn.,"""This image features a collie, but there's no barn in sight"".","This image includes a barn, but there is no collie.",Neither a collie nor a barn is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/224133_img.png,0,This image shows a radio alongside a sofa,This image contains a radio but no sofa,"This image shows a sofa, but no radio is included.",Neither a radio nor a sofa are included in this image.,positive
data/synthetic_visual_negation/data/negative/224133_img.png,1,"""This image includes a radio and a sofa"" - (This caption does not require a rephrase, as it is already clear and concise)","A radio is present in this image, but there is no sofa.","A sofa is included in this image, but there is no radio.",Neither a radio nor a sofa are present in this image.,hybrid
data/synthetic_visual_negation/data/positive/15046_img.png,0,This image features a shovel and a wheelbarrow.,"A shovel is present in this image, but there is no wheelbarrow.","A wheelbarrow is present in this image, but there is no shovel.",Neither a shovel nor a wheelbarrow is included in this image.,positive
data/synthetic_visual_negation/data/negative/15046_img.png,1,This image includes a shovel and a wheelbarrow,"This image features a shovel, but a wheelbarrow is not included","This image features a wheelbarrow, but lacks a shovel.",Neither a shovel nor a wheelbarrow is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/180546_img.png,0,A Band-Aid and toothpaste are visible in this image.,"This image shows a Band-Aid, but lacks toothpaste.","This image contains toothpaste, but a Band-Aid is not included.",Neither a Band-Aid nor toothpaste is included in this image.,positive
data/synthetic_visual_negation/data/negative/180546_img.png,1,This image shows a Band-Aid alongside some toothpaste.,"This image features a Band-Aid, but toothpaste is not included.","This image includes toothpaste, but is missing a Band-Aid.",Neither a Band-Aid nor toothpaste is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/178098_img.png,0,A Miniature Schnauzer and a frisbee are featured in this image.,"A Miniature Schnauzer is present in this image, but there is no frisbee.","A frisbee is present in this image, but there is no Miniature Schnauzer.",Neither a Miniature Schnauzer nor a frisbee is present in this image.,positive
data/synthetic_visual_negation/data/negative/178098_img.png,1,A Miniature Schnauzer and a frisbee are included in this image.,"This image features a Miniature Schnauzer, but no frisbee is present.","A frisbee is present in this image, while a Miniature Schnauzer is nowhere to be found.",Neither a Miniature Schnauzer nor a frisbee appears in this image,hybrid
data/synthetic_visual_negation/data/positive/147397_img.png,0,A vanilla orchid and a coconut palm are both seen in this image.,"This image features a vanilla orchid, while a coconut palm is noticeably absent.","A coconut palm is visible in this image, but there's no vanilla orchid.",Neither a vanilla orchid nor a coconut palm is present in this image.,positive
data/synthetic_visual_negation/data/negative/147397_img.png,1,A vanilla orchid and a coconut palm are present in this image.,"This image features a vanilla orchid, but no coconut palm is present",This image contains a coconut palm but not a vanilla orchid,Neither a vanilla orchid nor a coconut palm is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/238294_img.png,0,A ballpoint pen and a laptop are included in this image.,This image features a ballpoint pen but lacks a laptop.,"This image features a laptop, with no ballpoint pen in sight.",A ballpoint pen and laptop are not included in this image.,positive
data/synthetic_visual_negation/data/negative/238294_img.png,1,This image shows a ballpoint pen and a laptop.,"A ballpoint pen is present in this image, but there is no laptop.","A laptop is shown, but no ballpoint pen is included.",Neither a ballpoint pen nor a laptop is visible in this image.,hybrid
data/synthetic_visual_negation/data/positive/147677_img.png,0,This image features a rugby ball alongside a set of goal posts.,"This image has a rugby ball, but lacks a set of goal posts.","This image features a set of goal posts, with no rugby ball in sight.",Neither a rugby ball nor a set of goal posts are included in this image.,positive
data/synthetic_visual_negation/data/negative/147677_img.png,1,This image features a rugby ball alongside a set of goal posts.,"This image shows a rugby ball, but it does not include a set of goal posts.","This image features goal posts, but a rugby ball is noticeably absent.",Neither a rugby ball nor goal posts appear in this image.,hybrid
data/synthetic_visual_negation/data/positive/28466_img.png,0,This image showcases a Green Jay along with several parrots.,"This image features a Green Jay, but there are no parrots.","This image features parrots, but no Green Jay is present.",Neither the Green Jay nor parrots are included in this image.,positive
data/synthetic_visual_negation/data/negative/28466_img.png,1,This image features a Green Jay and parrots.,This image features a Green Jay but no parrots.,"This image features parrots, rather than a Green Jay.",Neither Green Jays nor parrots are present in this image.,hybrid
data/synthetic_visual_negation/data/positive/104741_img.png,0,This image features crab cakes and a spatula,"Crab cakes are visible, but there is no spatula","This image features a spatula, with no crab cakes in sight.",Neither crab cakes nor a spatula are present in this image.,positive
data/synthetic_visual_negation/data/negative/104741_img.png,1,Crab cakes and a spatula are present in this image.,This image features crab cakes but no spatula.,"This image features a spatula, but no crab cakes are present.",Neither crab cakes nor a spatula are included in this image.,hybrid
data/synthetic_visual_negation/data/positive/84518_img.png,0,This image features an apron and a chef's hat,"This image features an apron, but lacks a chef's hat.","A chef's hat is present in this image, but an apron is not.",Neither an apron nor a chef's hat is included in this image.,positive
data/synthetic_visual_negation/data/negative/84518_img.png,1,"In this image, you'll find an apron and a chef's hat.","This image shows an apron, but does not include a chef's hat.","This image features a chef's hat, but an apron is not included.",An apron and a chef's hat are both absent from this image,hybrid
data/synthetic_visual_negation/data/positive/198947_img.png,0,This image features a piggy bank accompanied by a toy car.,"This image features a piggy bank, but lacks a toy car.","This image features a toy car, but a piggy bank is not present.",Neither a piggy bank nor a toy car is included in this image.,positive
data/synthetic_visual_negation/data/negative/198947_img.png,1,A piggy bank and toy car are included in this image.,"This image shows a piggy bank, but a toy car is not included.","This image features a toy car, with no piggy bank in sight.",Neither a piggy bank nor a toy car is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/157064_img.png,0,The image shows a 747-300 aircraft alongside a tug vehicle.,"This image shows a 747-300 aircraft, with no tug vehicle in sight.","A tug vehicle is present in this image, while a 747-300 aircraft is not.",Neither a 747-300 aircraft nor a tug vehicle is present in this image.,positive
data/synthetic_visual_negation/data/negative/157064_img.png,1,A 747-300 aircraft and a tug vehicle are featured in this image.,"This image features a 747-300 aircraft, but no tug vehicle is present.","This image features a tug vehicle, but not a 747-300 aircraft.",Neither a 747-300 aircraft nor a tug vehicle is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/205984_img.png,0,This image showcases a caesar salad and grilled chicken.,"This image contains a caesar salad, but no grilled chicken is visible.",This image features grilled chicken but no caesar salad.,This image contains neither caesar salad nor grilled chicken.,positive
data/synthetic_visual_negation/data/negative/205984_img.png,1,This image features caesar salad alongside grilled chicken.,"This image features a caesar salad, but does not include grilled chicken.","This image features grilled chicken, but not caesar salad.",You won't find caesar salad or grilled chicken in this image.,hybrid
data/synthetic_visual_negation/data/positive/89542_img.png,0,This image features a 737-700 aircraft alongside a luggage cart.,"This image depicts a 737-700 aircraft, but no luggage cart is visible.","This image features a luggage cart, but there is no 737-700 aircraft in sight.",Neither a 737-700 aircraft nor a luggage cart is included in this image.,positive
data/synthetic_visual_negation/data/negative/89542_img.png,1,A 737-700 aircraft is present alongside a luggage cart in this image.,"This image features a 737-700 aircraft, but there is no luggage cart.","This image shows a luggage cart, but there is no 737-700 aircraft.",Neither a 737-700 aircraft nor a luggage cart is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/138838_img.png,0,This image features both a club sandwich and a bowl of french fries.,"This image features a club sandwich, but french fries are not included.","A bowl of french fries is included, but there is no club sandwich.",Neither a club sandwich nor a french fries bowl are included in this image.,positive
data/synthetic_visual_negation/data/negative/138838_img.png,1,"This image features a club sandwich, served with a bowl of french fries.","A club sandwich is included, but there's no french fries bowl.","A bowl of french fries is included, but a club sandwich is not.",Neither a club sandwich nor a french fries bowl is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/35998_img.png,0,This image features a Scottish Terrier alongside a leather couch,"This image features a Scottish Terrier, with no leather couch in sight.","This image features a leather couch, but a Scottish Terrier is nowhere to be seen.",Neither a Scottish Terrier nor a leather couch is included in this image.,positive
data/synthetic_visual_negation/data/negative/35998_img.png,1,Depicted here is a Scottish Terrier alongside a leather couch.,"This image features a Scottish Terrier, but does not include a leather couch.","This image features a leather couch, but no Scottish Terrier is present.",Neither a Scottish Terrier nor a leather couch is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/202044_img.png,0,"""This image includes a medicine cabinet and a mirror.""    (object placement)","A medicine cabinet is visible in this image, but there is no mirror.","This image features a mirror, but there is no medicine cabinet.",This image lacks both a medicine cabinet and a mirror.,positive
data/synthetic_visual_negation/data/negative/202044_img.png,1,A medicine cabinet and a mirror are present in this image,"A medicine cabinet is present in this image, but there is no mirror.","This image shows a mirror, but a medicine cabinet is not present.",There is neither a medicine cabinet nor a mirror in this image.,hybrid
data/synthetic_visual_negation/data/positive/181534_img.png,0,A red-backed sandpiper and a seagull are featured in this image.,"A red-backed sandpiper is present in this image, whereas a seagull is not.","A seagull is present in this image, but there is no red-backed sandpiper.",A red-backed sandpiper and a seagull are both absent from this image.,positive
data/synthetic_visual_negation/data/negative/181534_img.png,1,A red-backed sandpiper and a seagull are both present in this image,"This image features a red-backed sandpiper, with no seagull in sight.","This image features a seagull, while a red-backed sandpiper is noticeably absent.",Neither a red-backed sandpiper nor a seagull appear in this image.,hybrid
data/synthetic_visual_negation/data/positive/211877_img.png,0,This image features both a shorebird and a sandcastle.,"A shorebird is present in this image, but there is no sandcastle.","This image features a sandcastle, with no shorebird in sight.",Neither a shorebird nor a sandcastle appears in this image.,positive
data/synthetic_visual_negation/data/negative/211877_img.png,1,A shorebird and a sandcastle are present in this image,This image features a shorebird but lacks a sandcastle.,"This image features a sandcastle, with no shorebird in sight.",Neither a shorebird nor a sandcastle is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/221207_img.png,0,The image depicts a Fokker 100 aircraft alongside a Boeing 737 aircraft.,"The aircraft in this image is a Fokker 100, not a Boeing 737.","This image shows a Boeing 737 aircraft, but does not include a Fokker 100 aircraft.",Neither Fokker 100 nor Boeing 737 aircraft are in this image.,positive
data/synthetic_visual_negation/data/negative/221207_img.png,1,This image features a Fokker 100 aircraft and a Boeing 737 aircraft.,"This image shows a Fokker 100 aircraft, but does not feature a Boeing 737 aircraft.","This image features a Boeing 737 aircraft, with no Fokker 100 in sight.",Neither a Fokker 100 aircraft nor a Boeing 737 aircraft is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/229296_img.png,0,This image features a khukuri and a katana.,"A khukuri is present in this image, but there is no katana.","This image features a katana, but a khukuri is not included.",Neither a khukuri nor a katana is included in this image.,positive
data/synthetic_visual_negation/data/negative/229296_img.png,1,This image features both a khukuri and a katana.,"This image shows a khukuri, but lacks a katana.","This image features a katana, but lacks a khukuri.",Neither a khukuri nor a katana is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/89768_img.png,0,This image depicts both an airliner and a security checkpoint.,"This image features an airliner, with no security checkpoint in sight.","This image shows a security checkpoint, but lacks an airliner",Neither an airliner nor a security checkpoint is included in this image.,positive
data/synthetic_visual_negation/data/negative/89768_img.png,1,This image shows an airliner and features a security checkpoint,"An airliner is present, but a security checkpoint is noticeably absent.","A security checkpoint is visible, but there is no airliner in this image.",Neither an airliner nor a security checkpoint is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/16401_img.png,0,A burn bag and recycling bins are included in this image.,"This image features a burn bag, but it does not include recycling bins.","This image contains recycling bins, but no burn bag.",This image has neither a burn bag nor recycling bins.,positive
data/synthetic_visual_negation/data/negative/16401_img.png,1,This image features a burn bag and recycling bins.,"This image features a burn bag, but recycling bins are not shown.","This image shows recycling bins, but a burn bag is not included.",Neither a burn bag nor recycling bins are included in this image.,hybrid
data/synthetic_visual_negation/data/positive/196888_img.png,0,This image features an assault rifle and a knife.,"This image features an assault rifle, but does not include a knife.","This image contains a knife, but an assault rifle is not present.",This image contains neither an assault rifle nor a knife.,positive
data/synthetic_visual_negation/data/negative/196888_img.png,1,This image depicts an assault rifle alongside a knife.,"This image contains an assault rifle, but no knife is present.",This image features a knife but no assault rifle.,Neither an assault rifle nor a knife is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/50272_img.png,0,This image features a turtleneck and a pair of jeans.,This image includes a turtleneck but no jeans.,"This image features a pair of jeans, but a turtleneck is not included.",Neither a turtleneck nor a pair of jeans is included in this image,positive
data/synthetic_visual_negation/data/negative/50272_img.png,1,A turtleneck and a pair of jeans are included in this image.,"A turtleneck is visible in this image, but there's no pair of jeans.","A pair of jeans is visible in this image, whereas a turtleneck is not.",Neither a turtleneck nor a pair of jeans is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/86888_img.png,0,This image features a gun set along with a dog toy.,"A gun set is included in this image, but a dog toy is not.","This image shows a dog toy, but lacks a gun set.",Neither a gun set nor a dog toy is found in this image.,positive
data/synthetic_visual_negation/data/negative/86888_img.png,1,This image features a gun set and a dog toy.,This image features a gun set but does not include a dog toy.,"This image features a dog toy, with no gun set in sight.",There is no gun set or dog toy in this image.,hybrid
data/synthetic_visual_negation/data/positive/111034_img.png,0,A giant panda and a waterfall are featured in this image.,"This image features a giant panda, but a waterfall is nowhere to be seen.","A waterfall is visible in this image, but there is no giant panda.",Neither a giant panda nor a waterfall is included in this image.,positive
data/synthetic_visual_negation/data/negative/111034_img.png,1,A giant panda and a waterfall are featured in this image.,"A giant panda is present in this image, but there is no waterfall.","A waterfall is visible in this image, but there is no giant panda.",Neither a giant panda nor a waterfall is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/180947_img.png,0,This image features a fanjet and a hanger.,"This image features a fanjet, but no hanger is included.",This image includes a hanger but no fanjet.,Neither a fanjet nor a hanger is included in this image.,positive
data/synthetic_visual_negation/data/negative/180947_img.png,1,This image features both a fanjet and a hanger,"This image features a fanjet, but no hanger is included.","This image contains a hanger, but no fanjet is visible",Neither a fanjet nor a hanger appear in this image.,hybrid
data/synthetic_visual_negation/data/positive/241827_img.png,0,A spindle and a wheel are included in this image.,"This image features a spindle, with no wheel in sight.","This image shows a wheel, but no spindle is present.",Neither a spindle nor a wheel is present in this image.,positive
data/synthetic_visual_negation/data/negative/241827_img.png,1,This image features a wheel alongside a spindle,"This image includes a spindle, with no wheel in sight.","This image features a wheel, but there is no spindle.",A spindle and a wheel are both absent from this image.,hybrid
data/synthetic_visual_negation/data/positive/50117_img.png,0,A vintage camera and a typewriter are included in this image.,"A vintage camera is present in the image, but a typewriter is not.","A typewriter is present in this image, while a vintage camera is notably absent.",Neither a vintage camera nor a typewriter is included in this image.,positive
data/synthetic_visual_negation/data/negative/50117_img.png,1,This image showcases a vintage camera alongside a typewriter.,This image features a vintage camera but no typewriter.,"This image features a typewriter, but lacks a vintage camera.",Neither a vintage camera nor a typewriter can be found in this image.,hybrid
data/synthetic_visual_negation/data/positive/219362_img.png,0,"This image features ceviche and a glass of chicha morada, a purple corn drink.","This image includes ceviche, but does not include a chicha morada (purple corn drink).","This image features a chicha morada, but ceviche is not present.","Neither ceviche nor chicha morada, a purple corn drink, are included in this image.",positive
data/synthetic_visual_negation/data/negative/219362_img.png,1,"This image showcases ceviche and a chicha morada, a traditional purple corn drink.","This image features ceviche, but a chicha morada (purple corn drink) is absent.","This image features a chicha morada, but ceviche is not included.",This image contains neither ceviche nor chicha morada (purple corn drink).,hybrid
data/synthetic_visual_negation/data/positive/70105_img.png,0,This image features an eastern hog-nosed snake alongside a cactus.,"This image depicts an eastern hog-nosed snake, with no cactus in sight.","This image shows a cactus, but no eastern hog-nosed snake is present.",Neither an eastern hog-nosed snake nor a cactus appears in this image.,positive
data/synthetic_visual_negation/data/negative/70105_img.png,1,An eastern hog-nosed snake and a cactus are present in this image.,"This image features an eastern hog-nosed snake, with no cactus in sight.","A cactus is present in this image, but there's no eastern hog-nosed snake.",Neither an eastern hog-nosed snake nor a cactus is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/147475_img.png,0,A pool ball and a pool cue are included in this image.,"This image features a pool ball, but a pool cue is noticeably absent.","This image contains a pool cue, but lacks a pool ball.",There are no pool balls or pool cues included in this image.,positive
data/synthetic_visual_negation/data/negative/147475_img.png,1,This image features both a pool ball and a pool cue.,"A pool ball is present in this image, while a pool cue is noticeably absent.","This image features a pool cue, with no pool ball in sight.",Neither a pool ball nor a pool cue is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/236973_img.png,0,A Standard Schnauzer and a Frisbee are both present in this image,"This image features a Standard Schnauzer, with no Frisbee in sight.",This image contains a Frisbee but no Standard Schnauzer.,Neither a Standard Schnauzer nor a Frisbee is present in this image.,positive
data/synthetic_visual_negation/data/negative/236973_img.png,1,This image features a Standard Schnauzer playing with a Frisbee,"This image features a Standard Schnauzer, but there is no Frisbee.",This image includes a Frisbee but not a Standard Schnauzer,Neither a Standard Schnauzer nor a Frisbee is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/123056_img.png,0,This image features a 777-300 aircraft accompanied by a fuel truck.,"Featured in this image is a 777-300 aircraft, with no fuel truck in sight.","This image features a fuel truck, but a 777-300 aircraft is not present.",This image does not feature a 777-300 aircraft or a fuel truck.,positive
data/synthetic_visual_negation/data/negative/123056_img.png,1,This image shows a 777-300 aircraft alongside a fuel truck.,"This image features a 777-300 aircraft, with no fuel truck in sight.","This image features a fuel truck, but does not include a 777-300 aircraft.",Neither a 777-300 aircraft nor a fuel truck are in this image.,hybrid
data/synthetic_visual_negation/data/positive/181438_img.png,0,This image features a 1993 Mercedes-Benz 300-Class Convertible car alongside a toolbox.,"This image features a 1993 Mercedes-Benz 300-Class Convertible, but no toolbox is present.","The image shows a toolbox, but no Mercedes-Benz 300-Class Convertible 1993 car is present.",Neither a Mercedes-Benz 300-Class Convertible from 1993 nor a toolbox appears in this image.,positive
data/synthetic_visual_negation/data/negative/181438_img.png,1,This image features a Mercedes-Benz 300-Class Convertible 1993 car alongside a toolbox,"This image shows a 1993 Mercedes-Benz 300-Class Convertible, but there is no toolbox.","This image features a toolbox, but no Mercedes-Benz 300-Class Convertible 1993 car is included.",Neither a Mercedes-Benz 300-Class Convertible 1993 car nor a toolbox is shown in this image.,hybrid
data/synthetic_visual_negation/data/positive/179025_img.png,0,This image features a barometer and a ship wheel.,This image features a barometer but no ship wheel,"This image contains a ship wheel, but a barometer is noticeably absent",Neither a barometer nor a ship wheel is included in this image.,positive
data/synthetic_visual_negation/data/negative/179025_img.png,1,A barometer and a ship wheel are featured in this image.,"This image features a barometer, with no ship wheel in sight.","This image features a ship wheel, without a barometer.",Neither a barometer nor a ship wheel is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/29105_img.png,0,This image features a cabbage alongside a carrot.,This image contains a cabbage but no carrot.,"This image shows a carrot, with no cabbage in sight.",Neither a cabbage nor a carrot is included in this image.,positive
data/synthetic_visual_negation/data/negative/29105_img.png,1,This image features a cabbage and a carrot.,"This image features a cabbage, with no carrot in sight.","This image features a carrot, but is without a cabbage.",Neither a cabbage nor a carrot is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/79610_img.png,0,This image shows both a dishwasher and a fridge.,"This image features a dishwasher, but there is no fridge.","This image contains a fridge, but no dishwasher is present.",Neither a dishwasher nor a fridge is included in this image.,positive
data/synthetic_visual_negation/data/negative/79610_img.png,1,This image shows both a dishwasher and a fridge.,This image features a dishwasher but no fridge.,"This image contains a fridge, but there is no dishwasher.",Neither a dishwasher nor a fridge is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/23490_img.png,0,A great white shark and a seal are included in this image.,"A great white shark is present in this image, but there is no seal.","A seal is present in this image, but a great white shark is not seen.",Neither a great white shark nor a seal is included in this image.,positive
data/synthetic_visual_negation/data/negative/23490_img.png,1,A great white shark and a seal are included in this image.,"A great white shark is visible, but there is no seal.","A seal can be seen in this image, but no great white shark is present.",Neither a great white shark nor a seal is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/213449_img.png,0,This image features both a 2012 Jeep Compass SUV and a sportbike motorcycle.,"This image features a 2012 Jeep Compass SUV, with no sportbike motorcycle present.","This image features a sportbike motorcycle, but no Jeep Compass SUV 2012 car is present.",This image does not include a Jeep Compass SUV from 2012 or a sportbike motorcycle.,positive
data/synthetic_visual_negation/data/negative/213449_img.png,1,A 2012 Jeep Compass SUV and a sportbike motorcycle are featured in this image.,"This image features a 2012 Jeep Compass SUV, but there is no sportbike motorcycle present.","This image features a sportbike motorcycle, but there is no Jeep Compass SUV from 2012.",Neither a Jeep Compass SUV 2012 nor a sportbike motorcycle is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/84396_img.png,0,This image features a grocery store with a shopping cart.,"This image features a grocery store, but there is no shopping cart.","A shopping cart is present in this image, but there is no grocery store.",Neither a grocery store nor a shopping cart is included in this image.,positive
data/synthetic_visual_negation/data/negative/84396_img.png,1,This image features a grocery store along with a shopping cart.,This image features a grocery store without a shopping cart.,This image features a shopping cart but lacks a grocery store,A grocery store and a shopping cart are not included in this image.,hybrid
data/synthetic_visual_negation/data/positive/40455_img.png,0,This image features an Australian Terrier alongside a cat.,"An Australian Terrier is present, but there is no cat.","This image features a cat, but there is no Australian Terrier.",Neither an Australian Terrier nor a cat is in this image.,positive
data/synthetic_visual_negation/data/negative/40455_img.png,1,This image features an Australian Terrier and a cat.,"This image features an Australian Terrier, with no cat in sight.","A cat is present in this image, but there is no Australian Terrier.",Neither an Australian Terrier nor a cat is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/3571_img.png,0,This image shows a gymnast with a gymnastic horizontal bar.,An empty gymnastic horizontal bar is featured in this image.,"This image shows a gymnast, but lacks a gymnastic horizontal bar.",Neither a gymnastic horizontal bar nor a gymnast are present in this image.,positive
data/synthetic_visual_negation/data/negative/3571_img.png,1,This image features a gymnast using a horizontal bar in gymnastics.,"This image shows a gymnastic horizontal bar, but no gymnast is present.","This image features a gymnast, but there is no gymnastic horizontal bar.",Neither a gymnastic horizontal bar nor a gymnast is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/118247_img.png,0,This image shows a 2012 Hyundai Veracruz SUV and a Tesla Model S.,"This image includes a 2012 Hyundai Veracruz SUV, but not a Tesla Model S.","This image contains a Tesla Model S, but does not include a Hyundai Veracruz SUV 2012 car.",Neither a Hyundai Veracruz SUV 2012 nor a Tesla Model S appear in this image.,positive
data/synthetic_visual_negation/data/negative/118247_img.png,1,This image features a 2012 Hyundai Veracruz SUV and a Tesla Model S.,"This image shows a 2012 Hyundai Veracruz SUV, but not a Tesla Model S.","This image shows a Tesla Model S, but not a Hyundai Veracruz SUV from 2012.","No cars are present, specifically no Hyundai Veracruz SUV 2012 or Tesla Model S.",hybrid
data/synthetic_visual_negation/data/positive/16511_img.png,0,A crow's nest and a wheel are both visible in this image.,"A crow's nest is present in this image, but there is no wheel.","This image features a wheel, but no crow's nest is visible.",Neither a crow's nest nor a wheel is included in this image.,positive
data/synthetic_visual_negation/data/negative/16511_img.png,1,This image features a crow's nest and a wheel.,"This image features a crow's nest, with no wheel in sight.",(your answer),Neither a crow's nest nor a wheel is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/167657_img.png,0,This image shows a bottle of iced tea and a sandwich.,"This image features a bottle of iced tea, but no sandwich is included.","This image depicts a sandwich, but there is no bottle of iced tea.",Neither a bottle of ice tea nor a sandwich is included in this image.,positive
data/synthetic_visual_negation/data/negative/167657_img.png,1,A bottle of ice tea and a sandwich are included in this image.,This image shows a bottle of ice tea but no sandwich.,"This image contains a sandwich, but there is no bottle of iced tea.",Neither a bottle of ice tea nor a sandwich is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/208934_img.png,0,An An-12 aircraft and its propeller are included in this image.,"This image depicts an An-12 aircraft, but no propeller is visible.","A propeller is visible in this image, but there is no An-12 aircraft.",Neither an An-12 aircraft nor a propeller is in this image.,positive
