,image_path,correct_answer,caption_0,caption_1,caption_2,caption_3,correct_answer_template
441,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007316.jpg,0,"('', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",negative
442,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008264.jpg,0,"('bus and person', '')","('horse', 'bus')","('horse', '')","('', 'bus')",positive
443,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009383.jpg,0,"('', 'sofa')","('sofa', 'dog')","('sofa', '')","('', 'dog')",negative
444,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009856.jpg,0,"('', 'person')","('person', 'car')","('person', '')","('', 'car')",negative
445,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005443.jpg,0,"('', 'bus')","('bus', 'car')","('bus', '')","('', 'car')",negative
446,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001016.jpg,0,"('train', 'car')","('car', 'train')","('car', '')","('', 'train')",hybrid
447,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008088.jpg,0,"('car', 'chair')","('chair', 'car')","('chair', '')","('', 'car')",hybrid
448,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002103.jpg,0,"('', 'person')","('person', 'bird')","('person', '')","('', 'bird')",negative
449,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005569.jpg,0,"('', 'car')","('car', 'train')","('car', '')","('', 'train')",negative
450,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000237.jpg,0,"('horse', 'chair')","('chair', 'horse')","('chair', '')","('', 'horse')",hybrid
451,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001477.jpg,0,"('', 'dog')","('dog', 'sheep')","('dog', '')","('', 'sheep')",negative
452,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001805.jpg,0,"('', 'sofa')","('sofa', 'person')","('sofa', '')","('', 'person')",negative
453,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002562.jpg,0,"('', 'horse')","('horse', 'car')","('horse', '')","('', 'car')",negative
454,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003322.jpg,0,"('', 'diningtable')","('diningtable', 'tvmonitor')","('diningtable', '')","('', 'tvmonitor')",negative
455,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003485.jpg,0,"('', 'chair')","('chair', 'diningtable')","('chair', '')","('', 'diningtable')",negative
456,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003454.jpg,0,"('person', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",hybrid
457,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007938.jpg,0,"('cat', 'tvmonitor')","('tvmonitor', 'cat')","('tvmonitor', '')","('', 'cat')",hybrid
458,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001301.jpg,0,"('motorbike', 'car')","('car', 'motorbike')","('car', '')","('', 'motorbike')",hybrid
459,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000933.jpg,0,"('pottedplant', 'person')","('person', 'pottedplant')","('person', '')","('', 'pottedplant')",hybrid
460,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003035.jpg,0,"('person', 'car')","('car', 'person')","('car', '')","('', 'person')",hybrid
461,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000687.jpg,0,"('car', 'chair')","('chair', 'car')","('chair', '')","('', 'car')",hybrid
462,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001760.jpg,0,"('', 'car')","('car', 'person')","('car', '')","('', 'person')",negative
463,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008059.jpg,0,"('person', 'car')","('car', 'person')","('car', '')","('', 'person')",hybrid
464,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004975.jpg,0,"('', 'tvmonitor')","('tvmonitor', 'cat')","('tvmonitor', '')","('', 'cat')",negative
465,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008912.jpg,0,"('sheep', 'person')","('person', 'sheep')","('person', '')","('', 'sheep')",hybrid
466,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008560.jpg,0,"('', 'horse')","('horse', 'bicycle')","('horse', '')","('', 'bicycle')",negative
467,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009487.jpg,0,"('', 'diningtable')","('diningtable', 'chair')","('diningtable', '')","('', 'chair')",negative
468,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005892.jpg,0,"('', 'sofa')","('sofa', 'dog')","('sofa', '')","('', 'dog')",negative
469,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009320.jpg,0,"('', 'car')","('car', 'person')","('car', '')","('', 'person')",negative
470,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005347.jpg,0,"('motorbike and person', '')","('chair', 'motorbike')","('chair', '')","('', 'motorbike')",positive
471,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007860.jpg,0,"('bicycle', 'chair')","('chair', 'bicycle')","('chair', '')","('', 'bicycle')",hybrid
472,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007412.jpg,0,"('', 'car')","('car', 'horse')","('car', '')","('', 'horse')",negative
473,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009741.jpg,0,"('person', 'sofa')","('sofa', 'person')","('sofa', '')","('', 'person')",hybrid
474,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005726.jpg,0,"('chair', 'sofa')","('sofa', 'chair')","('sofa', '')","('', 'chair')",hybrid
475,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004166.jpg,0,"('tvmonitor', 'pottedplant')","('pottedplant', 'tvmonitor')","('pottedplant', '')","('', 'tvmonitor')",hybrid
476,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004166.jpg,0,"('', 'person')","('person', 'chair')","('person', '')","('', 'chair')",negative
477,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006194.jpg,0,"('dog', 'person')","('person', 'dog')","('person', '')","('', 'dog')",hybrid
478,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006633.jpg,0,"('', 'sofa')","('sofa', 'tvmonitor')","('sofa', '')","('', 'tvmonitor')",negative
479,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006145.jpg,0,"('', 'car')","('car', 'chair')","('car', '')","('', 'chair')",negative
480,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008677.jpg,0,"('', 'car')","('car', 'train')","('car', '')","('', 'train')",negative
481,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004610.jpg,0,"('sheep', 'person')","('person', 'sheep')","('person', '')","('', 'sheep')",hybrid
482,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005050.jpg,0,"('dog', 'diningtable')","('diningtable', 'dog')","('diningtable', '')","('', 'dog')",hybrid
483,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007364.jpg,0,"('chair', 'diningtable')","('diningtable', 'chair')","('diningtable', '')","('', 'chair')",hybrid
484,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006283.jpg,0,"('car', 'person')","('person', 'car')","('person', '')","('', 'car')",hybrid
485,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009824.jpg,0,"('', 'car')","('car', 'aeroplane')","('car', '')","('', 'aeroplane')",negative
486,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007186.jpg,0,"('', 'chair')","('chair', 'bicycle')","('chair', '')","('', 'bicycle')",negative
487,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004734.jpg,0,"('', 'bus')","('bus', 'car')","('bus', '')","('', 'car')",negative
488,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005174.jpg,0,"('chair', 'sofa')","('sofa', 'chair')","('sofa', '')","('', 'chair')",hybrid
489,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007995.jpg,0,"('', 'car')","('car', 'aeroplane')","('car', '')","('', 'aeroplane')",negative
490,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007240.jpg,0,"('diningtable and chair', '')","('person', 'diningtable')","('person', '')","('', 'diningtable')",positive
491,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006872.jpg,0,"('', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",negative
492,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005967.jpg,0,"('person and horse', '')","('car', 'person')","('car', '')","('', 'person')",positive
493,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009572.jpg,0,"('dog', 'person')","('person', 'dog')","('person', '')","('', 'dog')",hybrid
494,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004880.jpg,0,"('bottle', 'person')","('person', 'bottle')","('person', '')","('', 'bottle')",hybrid
495,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001879.jpg,0,"('sofa', 'chair')","('chair', 'sofa')","('chair', '')","('', 'sofa')",hybrid
496,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004355.jpg,0,"('bottle and person', '')","('car', 'bottle')","('car', '')","('', 'bottle')",positive
497,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004851.jpg,0,"('cat', 'tvmonitor')","('tvmonitor', 'cat')","('tvmonitor', '')","('', 'cat')",hybrid
498,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009204.jpg,0,"('dog and sofa', '')","('chair', 'dog')","('chair', '')","('', 'dog')",positive
499,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006376.jpg,0,"('', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",negative
500,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003428.jpg,0,"('', 'person')","('person', 'train')","('person', '')","('', 'train')",negative
501,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007944.jpg,0,"('', 'car')","('car', 'bus')","('car', '')","('', 'bus')",negative
502,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007291.jpg,0,"('cat', 'tvmonitor')","('tvmonitor', 'cat')","('tvmonitor', '')","('', 'cat')",hybrid
503,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009665.jpg,0,"('horse and person', '')","('chair', 'horse')","('chair', '')","('', 'horse')",positive
504,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005602.jpg,0,"('', 'person')","('person', 'dog')","('person', '')","('', 'dog')",negative
505,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004042.jpg,0,"('', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",negative
506,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008025.jpg,0,"('dog', 'sofa')","('sofa', 'dog')","('sofa', '')","('', 'dog')",hybrid
507,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008782.jpg,0,"('', 'person')","('person', 'bus')","('person', '')","('', 'bus')",negative
508,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007157.jpg,0,"('person and aeroplane', '')","('car', 'person')","('car', '')","('', 'person')",positive
509,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003049.jpg,0,"('person', 'diningtable')","('diningtable', 'person')","('diningtable', '')","('', 'person')",hybrid
510,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006717.jpg,0,"('car', 'person')","('person', 'car')","('person', '')","('', 'car')",hybrid
511,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003570.jpg,0,"('car', 'bus')","('bus', 'car')","('bus', '')","('', 'car')",hybrid
512,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003902.jpg,0,"('diningtable and chair', '')","('sofa', 'diningtable')","('sofa', '')","('', 'diningtable')",positive
513,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006589.jpg,0,"('', 'car')","('car', 'cow')","('car', '')","('', 'cow')",negative
514,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004909.jpg,0,"('', 'boat')","('boat', 'bird')","('boat', '')","('', 'bird')",negative
515,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000817.jpg,0,"('', 'car')","('car', 'aeroplane')","('car', '')","('', 'aeroplane')",negative
516,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000465.jpg,0,"('', 'bus')","('bus', 'car')","('bus', '')","('', 'car')",negative
517,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009889.jpg,0,"('dog', 'sofa')","('sofa', 'dog')","('sofa', '')","('', 'dog')",hybrid
518,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003111.jpg,0,"('boat', 'car')","('car', 'boat')","('car', '')","('', 'boat')",hybrid
519,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000004.jpg,0,"('', 'person')","('person', 'car')","('person', '')","('', 'car')",negative
520,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001644.jpg,0,"('person', 'car')","('car', 'person')","('car', '')","('', 'person')",hybrid
521,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001695.jpg,0,"('', 'person')","('person', 'tvmonitor')","('person', '')","('', 'tvmonitor')",negative
522,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001132.jpg,0,"('sofa and cat', '')","('chair', 'sofa')","('chair', '')","('', 'sofa')",positive
523,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002780.jpg,0,"('person and horse', '')","('chair', 'person')","('chair', '')","('', 'person')",positive
524,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000313.jpg,0,"('', 'person')","('person', 'car')","('person', '')","('', 'car')",negative
525,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001921.jpg,0,"('', 'chair')","('chair', 'bottle')","('chair', '')","('', 'bottle')",negative
526,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002446.jpg,0,"('', 'horse')","('horse', 'car')","('horse', '')","('', 'car')",negative
527,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003206.jpg,0,"('chair', 'car')","('car', 'chair')","('car', '')","('', 'chair')",hybrid
528,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006558.jpg,0,"('cat', 'tvmonitor')","('tvmonitor', 'cat')","('tvmonitor', '')","('', 'cat')",hybrid
529,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007181.jpg,0,"('', 'car')","('car', 'dog')","('car', '')","('', 'dog')",negative
530,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003738.jpg,0,"('', 'diningtable')","('diningtable', 'chair')","('diningtable', '')","('', 'chair')",negative
531,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008754.jpg,0,"('diningtable and pottedplant', '')","('person', 'diningtable')","('person', '')","('', 'diningtable')",positive
532,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004733.jpg,0,"('chair', 'person')","('person', 'chair')","('person', '')","('', 'chair')",hybrid
533,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004094.jpg,0,"('', 'car')","('car', 'bus')","('car', '')","('', 'bus')",negative
534,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006875.jpg,0,"('', 'car')","('car', 'horse')","('car', '')","('', 'horse')",negative
535,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006407.jpg,0,"('person and bus', '')","('chair', 'person')","('chair', '')","('', 'person')",positive
536,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007992.jpg,0,"('person and car', '')","('horse', 'person')","('horse', '')","('', 'person')",positive
537,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004887.jpg,0,"('', 'diningtable')","('diningtable', 'chair')","('diningtable', '')","('', 'chair')",negative
538,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005512.jpg,0,"('dog', 'sofa')","('sofa', 'dog')","('sofa', '')","('', 'dog')",hybrid
539,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009907.jpg,0,"('dog', 'person')","('person', 'dog')","('person', '')","('', 'dog')",hybrid
540,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009575.jpg,0,"('cat', 'tvmonitor')","('tvmonitor', 'cat')","('tvmonitor', '')","('', 'cat')",hybrid
541,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009203.jpg,0,"('train', 'person')","('person', 'train')","('person', '')","('', 'train')",hybrid
542,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004383.jpg,0,"('bird', 'person')","('person', 'bird')","('person', '')","('', 'bird')",hybrid
543,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007531.jpg,0,"('', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",negative
544,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003388.jpg,0,"('person', 'car')","('car', 'person')","('car', '')","('', 'person')",hybrid
545,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008785.jpg,0,"('', 'chair')","('chair', 'car')","('chair', '')","('', 'car')",negative
546,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004045.jpg,0,"('chair and sofa', '')","('person', 'chair')","('person', '')","('', 'chair')",positive
547,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008022.jpg,0,"('person', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",hybrid
548,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009662.jpg,0,"('chair', 'person')","('person', 'chair')","('person', '')","('', 'chair')",hybrid
549,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006710.jpg,0,"('', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",negative
550,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007469.jpg,0,"('', 'car')","('car', 'person')","('car', '')","('', 'person')",negative
551,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001585.jpg,0,"('', 'car')","('car', 'sofa')","('car', '')","('', 'sofa')",negative
552,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001222.jpg,0,"('', 'diningtable')","('diningtable', 'chair')","('diningtable', '')","('', 'chair')",negative
553,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002756.jpg,0,"('person and train', '')","('car', 'person')","('car', '')","('', 'person')",positive
554,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000003.jpg,0,"('', 'person')","('person', 'chair')","('person', '')","('', 'chair')",negative
555,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000775.jpg,0,"('motorbike', 'person')","('person', 'motorbike')","('person', '')","('', 'motorbike')",hybrid
556,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001135.jpg,0,"('', 'bus')","('bus', 'car')","('bus', '')","('', 'car')",negative
557,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001692.jpg,0,"('person', 'car')","('car', 'person')","('car', '')","('', 'person')",hybrid
558,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002787.jpg,0,"('cat', 'diningtable')","('diningtable', 'cat')","('diningtable', '')","('', 'cat')",hybrid
559,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001926.jpg,0,"('bird', 'person')","('person', 'bird')","('person', '')","('', 'bird')",hybrid
560,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000314.jpg,0,"('', 'pottedplant')","('pottedplant', 'diningtable')","('pottedplant', '')","('', 'diningtable')",negative
561,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003201.jpg,0,"('', 'car')","('car', 'cow')","('car', '')","('', 'cow')",negative
562,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000651.jpg,0,"('', 'tvmonitor')","('tvmonitor', 'cat')","('tvmonitor', '')","('', 'cat')",negative
563,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003744.jpg,0,"('sofa', 'chair')","('chair', 'sofa')","('chair', '')","('', 'sofa')",hybrid
564,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004489.jpg,0,"('', 'tvmonitor')","('tvmonitor', 'cat')","('tvmonitor', '')","('', 'cat')",negative
565,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001802.jpg,0,"('', 'car')","('car', 'train')","('car', '')","('', 'train')",negative
566,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000230.jpg,0,"('person', 'car')","('car', 'person')","('car', '')","('', 'person')",hybrid
567,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009509.jpg,0,"('bicycle', 'person')","('person', 'bicycle')","('person', '')","('', 'bicycle')",hybrid
568,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003482.jpg,0,"('bicycle', 'car')","('car', 'bicycle')","('car', '')","('', 'bicycle')",hybrid
569,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006809.jpg,0,"('person', 'car')","('car', 'person')","('car', '')","('', 'person')",hybrid
570,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000546.jpg,0,"('', 'car')","('car', 'person')","('car', '')","('', 'person')",negative
571,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005218.jpg,0,"('', 'diningtable')","('diningtable', 'person')","('diningtable', '')","('', 'person')",negative
572,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004458.jpg,0,"('', 'person')","('person', 'car')","('person', '')","('', 'car')",negative
573,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001306.jpg,0,"('dog', 'sofa')","('sofa', 'dog')","('sofa', '')","('', 'dog')",hybrid
574,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003795.jpg,0,"('person and bicycle', '')","('chair', 'person')","('chair', '')","('', 'person')",positive
575,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002672.jpg,0,"('bird', 'boat')","('boat', 'bird')","('boat', '')","('', 'bird')",hybrid
576,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001767.jpg,0,"('', 'sofa')","('sofa', 'dog')","('sofa', '')","('', 'dog')",negative
577,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000127.jpg,0,"('person', 'car')","('car', 'person')","('car', '')","('', 'person')",hybrid
578,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008567.jpg,0,"('', 'car')","('car', 'person')","('car', '')","('', 'person')",negative
579,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008915.jpg,0,"('', 'horse')","('horse', 'bus')","('horse', '')","('', 'bus')",negative
580,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007415.jpg,0,"('', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",negative
581,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007867.jpg,0,"('', 'person')","('person', 'cat')","('person', '')","('', 'cat')",negative
582,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006255.jpg,0,"('', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",negative
583,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006980.jpg,0,"('diningtable', 'chair')","('chair', 'diningtable')","('chair', '')","('', 'diningtable')",hybrid
584,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004161.jpg,0,"('', 'tvmonitor')","('tvmonitor', 'cat')","('tvmonitor', '')","('', 'cat')",negative
585,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001198.jpg,0,"('person', 'horse')","('horse', 'person')","('horse', '')","('', 'person')",hybrid
586,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005721.jpg,0,"('', 'car')","('car', 'sofa')","('car', '')","('', 'sofa')",negative
587,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006634.jpg,0,"('', 'bus')","('bus', 'car')","('bus', '')","('', 'car')",negative
588,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006193.jpg,0,"('motorbike and person', '')","('chair', 'motorbike')","('chair', '')","('', 'motorbike')",positive
589,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006142.jpg,0,"('person', 'car')","('car', 'person')","('car', '')","('', 'person')",hybrid
590,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009030.jpg,0,"('', 'person')","('person', 'aeroplane')","('person', '')","('', 'aeroplane')",negative
591,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004617.jpg,0,"('sheep', 'person')","('person', 'sheep')","('person', '')","('', 'sheep')",hybrid
592,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006951.jpg,0,"('person', 'car')","('car', 'person')","('car', '')","('', 'person')",hybrid
593,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004276.jpg,0,"('sofa and person', '')","('car', 'sofa')","('car', '')","('', 'sofa')",positive
594,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005844.jpg,0,"('chair', 'person')","('person', 'chair')","('person', '')","('', 'chair')",hybrid
595,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000368.jpg,0,"('', 'car')","('car', 'person')","('car', '')","('', 'person')",negative
596,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009451.jpg,0,"('sheep', 'person')","('person', 'sheep')","('person', '')","('', 'sheep')",hybrid
597,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002031.jpg,0,"('person', 'car')","('car', 'person')","('car', '')","('', 'person')",hybrid
598,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006688.jpg,0,"('cat', 'chair')","('chair', 'cat')","('chair', '')","('', 'cat')",hybrid
599,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002822.jpg,0,"('', 'person')","('person', 'aeroplane')","('person', '')","('', 'aeroplane')",negative
600,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000801.jpg,0,"('car', 'person')","('person', 'car')","('person', '')","('', 'car')",hybrid
601,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000473.jpg,0,"('aeroplane', 'person')","('person', 'aeroplane')","('person', '')","('', 'aeroplane')",hybrid
602,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002326.jpg,0,"('person', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",hybrid
603,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007478.jpg,0,"('', 'bus')","('bus', 'car')","('bus', '')","('', 'car')",negative
604,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003914.jpg,0,"('sheep', 'person')","('person', 'sheep')","('person', '')","('', 'sheep')",hybrid
605,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001652.jpg,0,"('pottedplant and bottle', '')","('sofa', 'pottedplant')","('sofa', '')","('', 'pottedplant')",positive
606,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001652.jpg,0,"('pottedplant', 'sofa')","('sofa', 'pottedplant')","('sofa', '')","('', 'pottedplant')",hybrid
607,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006659.jpg,0,"('person', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",hybrid
608,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007019.jpg,0,"('sofa and person', '')","('chair', 'sofa')","('chair', '')","('', 'sofa')",positive
609,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007520.jpg,0,"('person', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",hybrid
610,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007952.jpg,0,"('', 'person')","('person', 'boat')","('person', '')","('', 'boat')",negative
611,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007287.jpg,0,"('', 'person')","('person', 'sofa')","('person', '')","('', 'sofa')",negative
612,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006360.jpg,0,"('bottle', 'car')","('car', 'bottle')","('car', '')","('', 'bottle')",hybrid
613,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003399.jpg,0,"('', 'chair')","('chair', 'bus')","('chair', '')","('', 'bus')",negative
614,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000959.jpg,0,"('', 'car')","('car', 'person')","('car', '')","('', 'person')",negative
615,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005275.jpg,0,"('car', 'bus')","('bus', 'car')","('bus', '')","('', 'car')",hybrid
616,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004847.jpg,0,"('bicycle', 'car')","('car', 'bicycle')","('car', '')","('', 'bicycle')",hybrid
617,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004435.jpg,0,"('person', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",hybrid
618,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008820.jpg,0,"('', 'car')","('car', 'boat')","('car', '')","('', 'boat')",negative
